Year,Round,Place,Driver,Team,Result,Start_Position,Q,Sprint,P1,P2,P3,Is_accident,Is_finished,Is_mechanical,Is_dsq,P1_missing,P2_missing,P3_missing,FastestLap,Engine,CircleLength,Quantity_of_circles,Quantity_of_drs,Quantity_of_turns,Tire_wear,Speed_of_turns,Downforce,Brake_load,Streets_or_not,Speed_of_track,PitStop_losing_time,Age,Average_pit_stop,AirTemp,TrackTemp,Humidity,Rainfall,WindSpeed,Pressure,Result_last_year,Salary,Team_financial_power,Regulation_Impact,Factorys_or_not,Strengh_of_first_partners,Driver_nationalitie,Points_before_race,Championship_position_before,teammate_points,points_ratio,points_ratio_log,avg_points_ratio,avg_last_3,avg_season
2024,8,Monaco,ALB,Williams,9.0,9,9,0,15.0,9.0,12.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,3.337,78,1,19,1,1,3,1,1,1,25.0,28,3.38,21.6,46.318000000000005,64.0,False,0.9,1018.8,14.0,4.0,1,0.0,0,7.0,THA,0.0,16.0,0.0,2000000.0,14.508658238524095,1.0,17.30333333333333,19.844285714285714
2024,8,Monaco,ALO,Aston Martin,11.0,14,14,0,6.0,3.0,10.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,3.337,78,1,19,1,1,3,1,1,1,25.0,43,2.85,21.6,46.318000000000005,64.0,False,0.9,1018.8,2.0,18.0,2,0.0,1,8.0,ESP,32.0,9.0,0.0,1.0,0.6931471805599453,3714286.0714282766,11.666666666666666,9.0
2024,8,Monaco,BOT,Sauber,13.0,17,17,0,13.0,19.0,,0.0,1,0.0,0.0,0,0,1,0,Ferrari,3.337,78,1,19,1,1,3,1,1,1,25.0,35,6.27,21.6,46.318000000000005,64.0,False,0.9,1018.8,11.0,10.0,1,0.0,0,7.0,FIN,0.0,16.0,0.0,1.0,0.6931471805599453,1.0,22.403333333333336,18.744285714285716
2024,8,Monaco,GAS,Alpine,10.0,10,10,0,20.0,17.0,11.0,0.0,1,0.0,0.0,0,0,0,0,Renault,3.337,78,1,19,1,1,3,1,1,1,25.0,28,2.92,21.6,46.318000000000005,64.0,False,0.9,1018.8,7.0,6.0,2,0.0,1,6.0,FRA,0.0,16.0,0.0,1000000.0,13.815511557963774,0.8571428571428571,13.666666666666666,19.62857142857143
2024,8,Monaco,HAM,Mercedes,7.0,7,7,0,1.0,2.0,3.0,0.0,1,0.0,0.0,0,0,0,1,Mercedes,3.337,78,1,19,1,1,3,1,1,1,25.0,39,2.83,21.6,46.318000000000005,64.0,False,0.9,1018.8,4.0,45.0,3,0.0,1,10.0,GBR,35.0,8.0,10.0,0.599999940000006,0.4700035917457386,0.9309522409325675,7.0,12.605714285714287
2024,8,Monaco,HUL,Haas F1 Team,50.0,19,14,0,16.0,15.0,13.0,1.0,0,0.0,0.0,0,0,0,0,Ferrari,3.337,78,1,19,1,1,3,1,1,1,25.0,37,3.35,21.6,46.318000000000005,64.0,False,0.9,1018.8,17.0,2.0,1,0.0,0,6.0,GER,6.0,12.0,0.0,1.0,0.6931471805599453,571429.285714,10.666666666666666,11.142857142857142
2024,8,Monaco,LEC,Ferrari,1.0,1,1,0,5.0,1.0,1.0,0.0,1,0.0,0.0,0,0,0,0,Ferrari,3.337,78,1,19,1,1,3,1,1,1,25.0,27,2.59,21.6,46.318000000000005,64.0,False,0.9,1018.8,6.0,25.0,3,0.0,1,8.0,MON,111.0,2.0,15.0,1.666666555555563,0.9808292113450615,1.3008161978002097,3.3333333333333335,3.2857142857142856
2024,8,Monaco,MAG,Haas F1 Team,50.0,20,15,0,14.0,13.0,14.0,1.0,0,0.0,0.0,0,0,0,0,Ferrari,3.337,78,1,19,1,1,3,1,1,1,25.0,32,3.35,21.6,46.318000000000005,64.0,False,0.9,1018.8,21.03,2.0,1,0.0,0,7.0,DEN,1.0,14.0,0.0,1.0,0.6931471805599453,0.4999999642857321,15.666666666666666,13.428571428571429
2024,8,Monaco,NOR,McLaren,4.0,4,4,0,4.0,5.0,8.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,3.337,78,1,19,1,1,3,1,1,1,25.0,25,2.77,21.6,46.318000000000005,64.0,False,0.9,1018.8,9.0,22.0,2,0.0,0,6.0,GBR,101.0,4.0,18.0,0.6666666296296316,0.5108256015437694,2.773808846230348,1.6666666666666667,3.857142857142857
2024,8,Monaco,OCO,Alpine,50.0,11,11,0,18.0,14.0,16.0,1.0,0,0.0,0.0,0,0,0,0,Renault,3.337,78,1,19,1,1,3,1,1,1,25.0,28,2.92,21.6,46.318000000000005,64.0,False,0.9,1018.8,3.0,6.0,2,0.0,1,7.0,FRA,1.0,14.0,1.0,0.0,0.0,142858.0,11.666666666666666,13.714285714285714
2024,8,Monaco,PER,Red Bull Racing,50.0,16,16,0,12.0,8.0,5.0,1.0,0,0.0,0.0,0,0,0,0,Honda,3.337,78,1,19,1,1,3,1,1,1,25.0,34,2.62,21.6,46.318000000000005,64.0,False,0.9,1018.8,16.0,12.0,3,0.0,0,6.0,MEX,107.0,3.0,8.0,0.0,0.0,1428571.9498101699,5.0,3.7142857142857144
2024,8,Monaco,PIA,McLaren,2.0,2,2,0,2.0,12.0,4.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,3.337,78,1,19,1,1,3,1,1,1,25.0,23,2.77,21.6,46.318000000000005,64.0,False,0.9,1018.8,10.0,6.0,2,0.0,0,7.0,AUS,53.0,6.0,12.0,1.4999998750000105,0.9162906818741581,0.8246257130150493,8.333333333333334,7.0
2024,8,Monaco,RIC,Racing Bulls,12.0,12,12,0,9.0,16.0,18.0,0.0,1,0.0,0.0,0,0,0,0,Honda,3.337,78,1,19,1,1,3,1,1,1,25.0,35,3.51,21.6,46.318000000000005,64.0,False,0.9,1018.8,,1.5,2,0.0,0,6.0,AUS,5.0,13.0,4.0,0.0,0.0,0.5306122303207018,18.736666666666668,21.03
2024,8,Monaco,RUS,Mercedes,5.0,5,5,0,3.0,10.0,6.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,3.337,78,1,19,1,1,3,1,1,1,25.0,26,2.83,21.6,46.318000000000005,64.0,False,0.9,1018.8,5.0,16.0,3,0.0,1,8.0,GBR,43.0,7.0,6.0,1.666666388888935,0.9808291488450714,1.7023803745042294,7.0,8.47857142857143
2024,8,Monaco,SAI,Ferrari,3.0,3,3,0,10.0,6.0,7.0,0.0,1,0.0,0.0,0,0,0,0,Ferrari,3.337,78,1,19,1,1,3,1,1,1,25.0,30,2.59,21.6,46.318000000000005,64.0,False,0.9,1018.8,8.0,12.0,3,0.0,1,9.0,ESP,93.0,5.0,25.0,0.599999976000001,0.47000361424573606,1.0025746993961882,5.0,3.6666666666666665
2024,8,Monaco,SAR,Williams,15.0,15,15,0,17.0,18.0,17.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,3.337,78,1,19,1,1,3,1,1,1,25.0,24,3.38,21.6,46.318000000000005,64.0,False,0.9,1018.8,18.0,1.0,1,0.0,0,3.0,USA,0.0,16.0,2.0,0.0,0.0,1.0,21.51,19.255
2024,8,Monaco,STR,Aston Martin,14.0,13,13,0,7.0,7.0,15.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,3.337,78,1,19,1,1,3,1,1,1,25.0,26,2.85,21.6,46.318000000000005,64.0,False,0.9,1018.8,26.41,3.0,2,0.0,1,,CAN,11.0,11.0,0.0,1.0,0.6931471805599453,285714.64285703574,13.666666666666666,16.571428571428573
2024,8,Monaco,TSU,Racing Bulls,8.0,8,8,0,8.0,11.0,9.0,0.0,1,0.0,0.0,0,0,0,0,Honda,3.337,78,1,19,1,1,3,1,1,1,25.0,24,3.51,21.6,46.318000000000005,64.0,False,0.9,1018.8,15.0,1.0,2,0.0,0,5.0,JPN,15.0,10.0,0.0,4000000.0,15.201805169084134,1142857.7714285315,15.903333333333334,13.387142857142859
2024,8,Monaco,VER,Red Bull Racing,6.0,6,6,0,11.0,4.0,2.0,0.0,1,0.0,0.0,0,0,0,0,Honda,3.337,78,1,19,1,1,3,1,1,1,25.0,27,2.62,21.6,46.318000000000005,64.0,False,0.9,1018.8,1.0,55.0,3,0.0,0,,NED,159.0,1.0,0.0,8000000.0,15.894952224644102,1.9189339619259667,1.3333333333333333,7.921428571428572
2024,8,Monaco,ZHO,Sauber,16.0,18,18,0,19.0,20.0,19.0,0.0,1,0.0,0.0,0,0,0,0,Ferrari,3.337,78,1,19,1,1,3,1,1,1,25.0,25,6.27,21.6,46.318000000000005,64.0,False,0.9,1018.8,13.0,2.0,1,0.0,0,4.0,CHN,0.0,16.0,0.0,1.0,0.6931471805599453,1.0,14.333333333333334,18.601428571428574
2024,9,Montréal,ALB,Williams,22.57,10,10,0,,9.0,18.0,1.0,0,0.0,0.0,1,0,0,0,Mercedes,4.361,70,3,14,2,2,1,3,1,2,17.0,28,3.38,18.0,24.569911504424784,73.0,True,1.1,996.2,7.0,4.0,1,0.0,0,7.0,THA,2.0,14.0,0.0,1.0,0.6931471805599453,285715.14285714284,16.30333333333333,18.48875
2024,9,Montréal,ALO,Aston Martin,6.0,6,6,0,,1.0,8.0,0.0,1,0.0,0.0,1,0,0,0,Mercedes,4.361,70,3,14,2,2,1,3,1,2,17.0,43,2.85,18.0,24.569911504424784,73.0,True,1.1,996.2,2.0,18.0,2,0.0,1,8.0,ESP,32.0,9.0,6.0,1.3333331111111482,0.8472977651491197,3250000.437499742,13.0,9.25
2024,9,Montréal,BOT,Sauber,13.0,19,17,0,8.0,14.0,13.0,0.0,1,0.0,0.0,0,0,0,0,Ferrari,4.361,70,3,14,2,2,1,3,1,2,17.0,35,6.27,18.0,24.569911504424784,73.0,True,1.1,996.2,10.0,10.0,1,0.0,0,7.0,FIN,0.0,18.0,0.0,1.0,0.6931471805599453,1.0,15.666666666666666,18.02625
2024,9,Montréal,GAS,Alpine,9.0,15,15,0,7.0,19.0,16.0,0.0,1,0.0,0.0,0,0,0,0,Renault,4.361,70,3,14,2,2,1,3,1,2,17.0,28,2.92,18.0,24.569911504424784,73.0,True,1.1,996.2,12.0,6.0,2,0.0,1,6.0,FRA,1.0,15.0,1.0,1.9999980000020001,1.0986116220018876,125000.75,12.666666666666666,18.425
2024,9,Montréal,HAM,Mercedes,4.0,7,7,0,4.0,7.0,1.0,0.0,1,0.0,0.0,0,0,0,1,Mercedes,4.361,70,3,14,2,2,1,3,1,2,17.0,39,2.83,18.0,24.569911504424784,73.0,True,1.1,996.2,3.0,45.0,3,0.0,1,10.0,GBR,41.0,8.0,15.0,0.7999999466666703,0.587786635272491,0.8895832033159972,6.333333333333333,11.905000000000001
2024,9,Montréal,HUL,Haas F1 Team,11.0,17,19,0,,15.0,17.0,0.0,1,0.0,0.0,1,0,0,0,Ferrari,4.361,70,3,14,2,2,1,3,1,2,17.0,37,3.35,18.0,24.569911504424784,73.0,True,1.1,996.2,15.0,2.0,1,0.0,0,6.0,GER,6.0,12.0,0.0,1.0,0.6931471805599453,500000.74999975,24.0,16.0
2024,9,Montréal,LEC,Ferrari,28.57,11,11,0,3.0,4.0,10.0,0.0,0,1.0,0.0,0,0,0,0,Ferrari,4.361,70,3,14,2,2,1,3,1,2,17.0,27,2.59,18.0,24.569911504424784,73.0,True,1.1,996.2,4.0,25.0,3,0.0,1,8.0,MON,136.0,2.0,0.0,1.0,0.6931471805599453,1.3465474925196288,2.3333333333333335,3.0
2024,9,Montréal,MAG,Haas F1 Team,12.0,14,14,0,13.0,6.0,11.0,0.0,1,0.0,0.0,0,0,0,0,Ferrari,4.361,70,3,14,2,2,1,3,1,2,17.0,32,3.35,18.0,24.569911504424784,73.0,True,1.1,996.2,17.0,2.0,1,0.0,0,7.0,DEN,1.0,15.0,0.0,1.0,0.6931471805599453,0.5624999687500156,27.0,18.0
2024,9,Montréal,NOR,McLaren,2.0,3,3,0,1.0,20.0,7.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,4.361,70,3,14,2,2,1,3,1,2,17.0,25,2.77,18.0,24.569911504424784,73.0,True,1.1,996.2,13.0,22.0,2,0.0,0,6.0,GBR,113.0,3.0,10.0,1.7999998200000182,1.0296193528954485,2.510416069155258,2.3333333333333335,3.875
2024,9,Montréal,OCO,Alpine,10.0,18,18,0,,11.0,19.0,0.0,1,0.0,0.0,1,0,0,0,Renault,4.361,70,3,14,2,2,1,3,1,2,17.0,28,2.92,18.0,24.569911504424784,73.0,True,1.1,996.2,8.0,6.0,2,0.0,1,7.0,FRA,1.0,15.0,2.0,0.499999750000125,0.40546494144156714,125000.75,24.666666666666668,18.25
2024,9,Montréal,PER,Red Bull Racing,22.57,16,16,0,9.0,10.0,9.0,1.0,0,0.0,0.0,0,0,0,0,Honda,4.361,70,3,14,2,2,1,3,1,2,17.0,34,2.62,18.0,24.569911504424784,73.0,True,1.1,996.2,6.0,12.0,3,0.0,0,6.0,MEX,107.0,5.0,25.0,0.0,0.0,1250000.4560838987,20.666666666666668,9.5
2024,9,Montréal,PIA,McLaren,5.0,4,4,0,6.0,16.0,5.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,4.361,70,3,14,2,2,1,3,1,2,17.0,23,2.77,18.0,24.569911504424784,73.0,True,1.1,996.2,11.0,6.0,2,0.0,0,7.0,AUS,71.0,6.0,18.0,0.5555555246913597,0.44183273243777027,0.9090474832631695,6.333333333333333,6.375
2024,9,Montréal,RIC,Racing Bulls,8.0,5,5,0,11.0,5.0,6.0,0.0,1,0.0,0.0,0,0,0,0,Honda,4.361,70,3,14,2,2,1,3,1,2,17.0,35,3.51,18.0,24.569911504424784,73.0,True,1.1,996.2,,1.5,2,0.0,0,6.0,AUS,5.0,13.0,0.0,4000000.0,15.201805169084134,0.46428570153061405,13.333333333333334,19.90125
2024,9,Montréal,RUS,Mercedes,3.0,1,1,0,10.0,2.0,3.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,4.361,70,3,14,2,2,1,3,1,2,17.0,26,2.83,18.0,24.569911504424784,73.0,True,1.1,996.2,22.29,16.0,3,0.0,1,8.0,GBR,53.0,7.0,12.0,1.249999895833342,0.8109301699200353,1.6979161263023177,6.666666666666667,8.04375
2024,9,Montréal,SAI,Ferrari,22.57,12,12,0,2.0,13.0,12.0,1.0,0,0.0,0.0,0,0,0,0,Ferrari,4.361,70,3,14,2,2,1,3,1,2,17.0,30,2.59,18.0,24.569911504424784,73.0,True,1.1,996.2,5.0,12.0,3,0.0,1,9.0,ESP,108.0,4.0,0.0,1.0,0.6931471805599453,0.9450640246253041,4.333333333333333,3.5714285714285716
2024,9,Montréal,SAR,Williams,33.43,13,13,0,,12.0,14.0,1.0,0,0.0,0.0,1,0,0,0,Mercedes,4.361,70,3,14,2,2,1,3,1,2,17.0,24,3.38,18.0,24.569911504424784,73.0,True,1.1,996.2,47.43,1.0,1,0.0,0,3.0,USA,0.0,18.0,0.0,1.0,0.6931471805599453,0.8571428571428571,20.843333333333334,18.647142857142857
2024,9,Montréal,STR,Aston Martin,7.0,9,9,0,,3.0,4.0,0.0,1,0.0,0.0,1,0,0,0,Mercedes,4.361,70,3,14,2,2,1,3,1,2,17.0,26,2.85,18.0,24.569911504424784,73.0,True,1.1,996.2,9.0,3.0,2,0.0,1,,CAN,11.0,11.0,8.0,0.7499999062500118,0.5596157343639994,250000.43749990626,13.333333333333334,16.25
2024,9,Montréal,TSU,Racing Bulls,14.0,8,8,0,12.0,8.0,15.0,0.0,1,0.0,0.0,0,0,0,0,Honda,4.361,70,3,14,2,2,1,3,1,2,17.0,24,3.51,18.0,24.569911504424784,73.0,True,1.1,996.2,14.0,1.0,2,0.0,0,5.0,JPN,19.0,10.0,4.0,0.0,0.0,1500000.549999965,8.333333333333334,12.713750000000001
2024,9,Montréal,VER,Red Bull Racing,1.0,2,2,0,5.0,18.0,2.0,0.0,1,0.0,0.0,0,0,0,0,Honda,4.361,70,3,14,2,2,1,3,1,2,17.0,27,2.62,18.0,24.569911504424784,73.0,True,1.1,996.2,1.0,55.0,3,0.0,0,,NED,167.0,1.0,0.0,25000000.0,17.034386422832473,1000001.6790672167,3.0,7.68125
2024,9,Montréal,ZHO,Sauber,15.0,20,20,0,,17.0,,0.0,1,0.0,0.0,1,0,1,0,Ferrari,4.361,70,3,14,2,2,1,3,1,2,17.0,25,6.27,18.0,24.569911504424784,73.0,True,1.1,996.2,16.0,2.0,1,0.0,0,4.0,CHN,0.0,18.0,0.0,1.0,0.6931471805599453,1.0,15.0,18.27625
2024,10,Barcelona,ALB,Williams,18.0,20,19,0,10.0,19.0,8.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,4.657,66,2,16,3,2,3,2,0,2,20.0,28,3.38,24.1,41.09610389610391,63.0,True,1.95,1001.3,16.0,4.0,1,0.0,0,7.0,THA,2.0,15.0,0.0,1.0,0.6931471805599453,250000.875,17.826666666666668,18.94222222222222
2024,10,Barcelona,ALO,Aston Martin,12.0,10,11,0,9.0,14.0,9.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,4.657,66,2,16,3,2,3,2,0,2,20.0,43,2.85,24.1,41.09610389610391,63.0,True,1.95,1001.3,7.0,18.0,2,0.0,1,8.0,ESP,40.0,9.0,0.0,1.0,0.6931471805599453,2888889.425925672,12.0,8.88888888888889
2024,10,Barcelona,BOT,Sauber,16.0,12,12,0,12.0,10.0,14.0,0.0,1,0.0,0.0,0,0,0,0,Ferrari,4.657,66,2,16,3,2,3,2,0,2,20.0,35,6.27,24.1,41.09610389610391,63.0,True,1.95,1001.3,19.0,10.0,1,0.0,0,7.0,FIN,0.0,18.0,0.0,1.0,0.6931471805599453,1.0,14.666666666666666,17.46777777777778
2024,10,Barcelona,GAS,Alpine,9.0,7,7,0,13.0,4.0,12.0,0.0,1,0.0,0.0,0,0,0,0,Renault,4.657,66,2,16,3,2,3,2,0,2,20.0,28,2.92,24.1,41.09610389610391,63.0,True,1.95,1001.3,10.0,6.0,2,0.0,1,6.0,FRA,3.0,14.0,1.0,1.9999980000020001,1.0986116220018876,111111.99999977778,11.666666666666666,17.37777777777778
2024,10,Barcelona,HAM,Mercedes,3.0,3,3,0,7.0,1.0,6.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,4.657,66,2,16,3,2,3,2,0,2,20.0,39,2.83,24.1,41.09610389610391,63.0,True,1.95,1001.3,2.0,45.0,3,0.0,1,10.0,GBR,53.0,8.0,12.0,1.249999895833342,0.8109301699200353,0.8796295081327385,5.666666666666667,11.026666666666667
2024,10,Barcelona,HUL,Haas F1 Team,11.0,13,13,0,,12.0,13.0,0.0,1,0.0,0.0,1,0,0,0,Ferrari,4.657,66,2,16,3,2,3,2,0,2,20.0,37,3.35,24.1,41.09610389610391,63.0,True,1.95,1001.3,15.0,2.0,1,0.0,0,6.0,GER,6.0,13.0,0.0,1.0,0.6931471805599453,444445.222222,24.0,15.444444444444445
2024,10,Barcelona,LEC,Ferrari,5.0,5,5,0,11.0,6.0,3.0,0.0,1,0.0,0.0,0,0,0,0,Ferrari,4.657,66,2,16,3,2,3,2,0,2,20.0,27,2.59,24.1,41.09610389610391,63.0,True,1.95,1001.3,11.0,25.0,3,0.0,1,8.0,MON,136.0,2.0,8.0,1.2499998437500197,0.8109301467718907,1.3080422155730034,10.856666666666667,5.841111111111111
2024,10,Barcelona,MAG,Haas F1 Team,17.0,16,16,0,17.0,11.0,15.0,0.0,1,0.0,0.0,0,0,0,0,Ferrari,4.657,66,2,16,3,2,3,2,0,2,20.0,32,3.35,24.1,41.09610389610391,63.0,True,1.95,1001.3,18.0,2.0,1,0.0,0,7.0,DEN,1.0,17.0,0.0,1.0,0.6931471805599453,0.6111110833333472,24.666666666666668,17.333333333333332
2024,10,Barcelona,NOR,McLaren,2.0,1,1,0,1.0,3.0,2.0,0.0,1,0.0,0.0,0,0,0,1,Mercedes,4.657,66,2,16,3,2,3,2,0,2,20.0,25,2.77,24.1,41.09610389610391,63.0,True,1.95,1001.3,17.0,22.0,2,0.0,0,6.0,GBR,131.0,3.0,6.0,2.9999995000000834,1.3862942361199038,2.431480930360232,2.6666666666666665,3.6666666666666665
2024,10,Barcelona,OCO,Alpine,10.0,8,9,0,8.0,9.0,11.0,0.0,1,0.0,0.0,0,0,0,0,Renault,4.657,66,2,16,3,2,3,2,0,2,20.0,28,2.92,24.1,41.09610389610391,63.0,True,1.95,1001.3,8.0,6.0,2,0.0,1,7.0,FRA,2.0,15.0,2.0,0.499999750000125,0.40546494144156714,111111.83333330556,24.666666666666668,17.333333333333332
2024,10,Barcelona,PER,Red Bull Racing,8.0,11,8,0,5.0,13.0,7.0,0.0,1,0.0,0.0,0,0,0,0,Honda,4.657,66,2,16,3,2,3,2,0,2,20.0,34,2.62,24.1,41.09610389610391,63.0,True,1.95,1001.3,4.0,12.0,3,0.0,0,6.0,MEX,107.0,5.0,25.0,0.15999999360000025,0.1484199996010321,1111111.516519021,26.856666666666666,10.952222222222222
2024,10,Barcelona,PIA,McLaren,7.0,9,10,0,6.0,7.0,10.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,4.657,66,2,16,3,2,3,2,0,2,20.0,23,2.77,24.1,41.09610389610391,63.0,True,1.95,1001.3,13.0,6.0,2,0.0,0,7.0,AUS,81.0,6.0,18.0,0.3333333148148158,0.2876820585628927,0.8697705989774129,3.6666666666666665,6.222222222222222
2024,10,Barcelona,RIC,Racing Bulls,15.0,18,18,0,15.0,16.0,16.0,0.0,1,0.0,0.0,0,0,0,0,Honda,4.657,66,2,16,3,2,3,2,0,2,20.0,35,3.51,24.1,41.09610389610391,63.0,True,1.95,1001.3,,1.5,2,0.0,0,6.0,AUS,9.0,12.0,0.0,1.0,0.6931471805599453,444444.8571428458,11.0,18.57888888888889
2024,10,Barcelona,RUS,Mercedes,4.0,4,4,0,4.0,8.0,5.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,4.657,66,2,16,3,2,3,2,0,2,20.0,26,2.83,24.1,41.09610389610391,63.0,True,1.95,1001.3,3.0,16.0,3,0.0,1,8.0,GBR,68.0,7.0,15.0,0.7999999466666703,0.587786635272491,1.648147656250209,5.0,7.4833333333333325
2024,10,Barcelona,SAI,Ferrari,6.0,6,6,0,3.0,2.0,1.0,0.0,1,0.0,0.0,0,0,0,0,Ferrari,4.657,66,2,16,3,2,3,2,0,2,20.0,30,2.59,24.1,41.09610389610391,63.0,True,1.95,1001.3,5.0,12.0,3,0.0,1,9.0,ESP,108.0,4.0,10.0,0.7999999200000081,0.587786620457678,0.9519310215471412,10.19,5.94625
2024,10,Barcelona,SAR,Williams,20.0,19,20,0,18.0,20.0,20.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,4.657,66,2,16,3,2,3,2,0,2,20.0,24,3.38,24.1,41.09610389610391,63.0,True,1.95,1001.3,20.0,1.0,1,0.0,0,3.0,USA,0.0,18.0,0.0,1.0,0.6931471805599453,0.875,21.810000000000002,20.495
2024,10,Barcelona,STR,Aston Martin,14.0,14,14,0,14.0,18.0,17.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,4.657,66,2,16,3,2,3,2,0,2,20.0,26,2.85,24.1,41.09610389610391,63.0,True,1.95,1001.3,6.0,3.0,2,0.0,1,,CAN,17.0,11.0,0.0,1.0,0.6931471805599453,222222.6944443507,10.0,15.222222222222221
2024,10,Barcelona,TSU,Racing Bulls,19.0,17,17,0,20.0,15.0,18.0,0.0,1,0.0,0.0,0,0,0,0,Honda,4.657,66,2,16,3,2,3,2,0,2,20.0,24,3.51,24.1,41.09610389610391,63.0,True,1.95,1001.3,12.0,1.0,2,0.0,0,5.0,JPN,19.0,10.0,0.0,1.0,0.6931471805599453,1333333.822222191,10.666666666666666,12.856666666666667
2024,10,Barcelona,VER,Red Bull Racing,1.0,2,2,0,2.0,5.0,4.0,0.0,1,0.0,0.0,0,0,0,0,Honda,4.657,66,2,16,3,2,3,2,0,2,20.0,27,2.62,24.1,41.09610389610391,63.0,True,1.95,1001.3,1.0,55.0,3,0.0,0,,NED,192.0,1.0,4.0,6.24999843750039,1.9810012533493726,3666668.1591708595,2.6666666666666665,6.938888888888889
2024,10,Barcelona,ZHO,Sauber,13.0,15,15,0,16.0,17.0,19.0,0.0,1,0.0,0.0,0,0,0,0,Ferrari,4.657,66,2,16,3,2,3,2,0,2,20.0,25,6.27,24.1,41.09610389610391,63.0,True,1.95,1001.3,9.0,2.0,1,0.0,0,4.0,CHN,0.0,18.0,0.0,1.0,0.6931471805599453,1.0,15.333333333333334,17.912222222222223
2024,11,Spielberg,ALB,Williams,15.0,16,16,17,18.0,,,0.0,1,0.0,0.0,0,1,1,0,Mercedes,4.318,71,3,10,3,2,1,3,0,2,18.0,28,3.38,29.5,46.42097902097903,35.0,True,1.7,932.9,11.0,4.0,1,0.0,0,7.0,THA,2.0,16.0,0.0,1.0,0.6931471805599453,222223.11111111112,16.523333333333333,18.848
2024,11,Spielberg,ALO,Aston Martin,18.0,15,15,15,10.0,,,0.0,1,0.0,0.0,0,1,1,1,Mercedes,4.318,71,3,10,3,2,1,3,0,2,18.0,43,2.85,29.5,46.42097902097903,35.0,True,1.7,932.9,5.0,18.0,2,0.0,1,8.0,ESP,40.0,9.0,0.0,1.0,0.6931471805599453,2600000.583333105,9.666666666666666,9.2
2024,11,Spielberg,BOT,Sauber,16.0,18,18,18,15.0,,,0.0,1,0.0,0.0,0,1,1,0,Ferrari,4.318,71,3,10,3,2,1,3,0,2,18.0,35,6.27,29.5,46.42097902097903,35.0,True,1.7,932.9,15.0,10.0,1,0.0,0,7.0,FIN,0.0,18.0,0.0,1.0,0.6931471805599453,1.0,14.0,17.321
2024,11,Spielberg,GAS,Alpine,10.0,13,13,12,11.0,,,0.0,1,0.0,0.0,0,1,1,0,Renault,4.318,71,3,10,3,2,1,3,0,2,18.0,28,2.92,29.5,46.42097902097903,35.0,True,1.7,932.9,10.0,6.0,2,0.0,1,6.0,FRA,5.0,14.0,0.0,1000000.0,13.815511557963774,100000.9999996,9.333333333333334,16.54
2024,11,Spielberg,HAM,Mercedes,4.0,5,5,6,5.0,,,0.0,1,0.0,0.0,0,1,1,0,Mercedes,4.318,71,3,10,3,2,1,3,0,2,18.0,39,2.83,29.5,46.42097902097903,35.0,True,1.7,932.9,8.0,45.0,3,0.0,1,10.0,GBR,68.0,8.0,30.0,0.4999999833333339,0.4054650969970536,0.916666546902799,4.666666666666667,10.224
2024,11,Spielberg,HUL,Haas F1 Team,6.0,9,9,19,17.0,,,0.0,1,0.0,0.0,0,1,1,0,Ferrari,4.318,71,3,10,3,2,1,3,0,2,18.0,37,3.35,29.5,46.42097902097903,35.0,True,1.7,932.9,44.93,2.0,1,0.0,0,6.0,GER,6.0,13.0,4.0,1.999999500000125,1.0986121220014708,400000.7999998,24.0,15.0
2024,11,Spielberg,LEC,Ferrari,11.0,6,6,7,3.0,,,0.0,1,0.0,0.0,0,1,1,0,Ferrari,4.318,71,3,10,3,2,1,3,0,2,18.0,27,2.59,29.5,46.42097902097903,35.0,True,1.7,932.9,2.0,25.0,3,0.0,1,8.0,MON,146.0,3.0,19.0,0.10526315235457093,0.10008345354445146,1.302237978390705,11.523333333333333,5.757
2024,11,Spielberg,MAG,Haas F1 Team,8.0,12,12,9,19.0,,,0.0,1,0.0,0.0,0,1,1,0,Ferrari,4.318,71,3,10,3,2,1,3,0,2,18.0,32,3.35,29.5,46.42097902097903,35.0,True,1.7,932.9,18.0,2.0,1,0.0,0,7.0,DEN,1.0,17.0,8.0,0.4999999375000079,0.4054650664415021,0.6499999750000125,26.333333333333332,17.3
